,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
68,2024-01-22 05:15:00,0.929,0.0,335.60459192,1.3453100220278136,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
69,2024-01-22 05:30:00,0.9279,0.0,335.8615664,1.344745974635282,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
70,2024-01-22 05:45:00,0.9179,0.0,335.68311190000003,1.3295468075149395,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
71,2024-01-22 06:00:00,0.941,0.0,334.5817927,1.3585345766583072,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
72,2024-01-22 06:15:00,0.9493,0.0,333.82514562,1.3674180146396362,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
73,2024-01-22 06:30:00,0.932,0.0,333.97810662,1.3431133929899162,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
74,2024-01-22 06:45:00,0.9356,0.0,331.99879128000003,1.3403107003353336,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
75,2024-01-22 07:00:00,0.9285,0.0,330.63131993999997,1.324660749397222,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
76,2024-01-22 07:15:00,0.9464,0.0,329.48921114,1.345534071008622,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
77,2024-01-22 07:30:00,0.9422,0.0,330.06026554,1.3418844298738322,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
78,2024-01-22 07:45:00,0.926,0.0,329.28832236000005,1.3157279038071334,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
79,2024-01-22 08:00:00,0.9347,0.0,328.37871428,1.324420852369064,23.75,2024-01-21 12:09:57.112192,2024-01-22 12:00:00,0.0,67.56762708333333,1380,14.1892016875,14.806123499999998
