t,Q,P,Bar,Eta,PST,PPAR
2024-01-05 19:30:00,0.09115974749999999,188.65715,26.868900000000004,0.7969467272949236,137.699025,50.958125
2024-01-05 20:30:00,0.0911346975,188.53045000000003,26.8602675,0.7968469838316733,137.69670000000002,50.83375
2024-01-05 21:30:00,0.0911854075,189.1384,26.87231375,0.7989763891565258,138.10565,51.03275
2024-01-05 22:30:00,0.09134644,189.37987500000003,26.8629975,0.7986704429053462,138.41500000000002,50.964875
2024-01-05 23:30:00,0.09135346250000001,189.344225,26.87163125,0.7977826620531693,138.261975,51.08225
2024-01-06 00:30:00,0.0696430825,140.89755175,27.33323125,0.6725587351053579,88.73380175,52.16375000000001
2024-01-06 01:30:00,0.07471651750000001,155.5456925,27.518695,0.7808695244990743,101.9168175,53.628875
2024-01-06 02:30:00,0.09320287999999999,190.2728,26.77870125,0.7878089561142496,139.802925,50.469875
2024-01-06 03:30:00,0.093028455,191.928,26.83915875,0.794860665249589,140.89525,51.03275
2024-01-06 04:30:00,0.09101353000000001,187.5062,26.86753125,0.7920499621799941,136.6732,50.833000000000006
2024-01-06 05:30:00,0.09248316,190.54465,26.847555,0.7931066154892183,139.54952500000002,50.995125
2024-01-06 06:30:00,0.09213535,189.4776,26.83982125,0.791408822147754,138.678975,50.798625
2024-01-06 07:30:00,0.0923103575,190.7002,26.812785,0.7963134863447119,139.85845,50.84175
2024-01-06 08:30:00,0.091247485,189.100525,26.87685625,0.7982535529929892,138.1644,50.936125
2024-01-06 09:30:00,0.09142341000000001,189.604825,26.86686375,0.7994253095268415,138.581575,51.02325
2024-01-06 10:30:00,0.09124316,189.0832,26.87344875,0.7975433479336076,138.00795,51.07525
2024-01-06 11:30:00,0.09085887,188.505575,26.880260000000003,0.7995915486106738,137.5952,50.910375
2024-01-06 12:30:00,0.09087935,188.570225,26.8804875,0.7993629546570311,137.5951,50.975125
2024-01-06 13:30:00,0.07705840574999999,156.496257,27.0787525,0.6852205069384096,105.501007,50.99525
2024-01-06 14:30:00,0.06698567,139.5921075,27.69996625,0.7790387240316181,85.3361075,54.256
2024-01-06 15:30:00,0.093971255,193.633925,26.84439625,0.7939871529064555,142.3428,51.291125
2024-01-06 16:30:00,0.0894362025,184.968225,26.91364875,0.7933172152573121,133.590225,51.378
2024-01-06 17:30:00,0.0930234425,192.008825,26.82552375,0.7941460014058291,140.7332,51.275625000000005
2024-01-06 18:30:00,0.090478845,187.025825,26.8916175,0.7933375869069901,135.611075,51.414750000000005
2024-01-06 19:30:00,0.0906849475,188.45355,26.90026,0.7988788022853179,137.06605,51.3875
2024-01-06 20:30:00,0.090786225,188.82595,26.8998,0.7998245836279019,137.50095,51.325
2024-01-06 21:30:00,0.09059801249999999,188.057475,26.893442500000003,0.7982999374320228,136.7731,51.284375
2024-01-06 22:30:00,0.09118649499999999,189.42242500000003,26.88503875,0.7991390392896064,138.13055000000003,51.291875000000005
2024-01-06 23:30:00,0.0890808325,185.711,26.94933375,0.8015712432679837,134.21499999999995,51.496
2024-01-07 00:30:00,0.09008467,187.626575,26.9220675,0.8007819658120124,136.145325,51.48125
2024-01-07 01:30:00,0.088230825,183.839925,26.97909,0.7994742441692037,132.259675,51.58025
2024-01-07 02:30:00,0.08895016249999999,185.2276,26.97523375,0.7993593192888993,133.66559999999998,51.562
2024-01-07 03:30:00,0.056675420500000004,115.16694825,27.87826125,0.6680429432936124,61.12432325,54.042625
2024-01-07 04:30:00,0.0874992425,181.37435,27.06795,0.791435159339436,129.09109999999998,52.28325
2024-01-07 05:30:00,0.09055315,186.431675,26.89866,0.7893291604311558,135.0143,51.41737499999999
2024-01-07 06:30:00,0.0866475625,180.67365,27.05225375,0.798564282162621,128.71415,51.959500000000006
2024-01-07 07:30:00,0.087865485,183.5691,26.9913625,0.8028749982696637,131.9001,51.669
2024-01-07 08:30:00,0.08374374250000001,174.84834999999998,27.136072500000004,0.7975772832025307,122.78585,52.0625
2024-01-07 09:30:00,0.0831729825,174.00715,27.16946875,0.7979984005460391,121.78815,52.219
2024-01-07 10:30:00,0.0789968125,164.64937500000002,27.2648675,0.792648690470385,112.38525,52.26412500000001
2024-01-07 11:30:00,0.07634901499999999,159.926825,27.3857425,0.7951776416575834,107.158325,52.7685
2024-01-07 12:30:00,0.0753872525,158.4561825,27.45208125,0.7967625836017236,105.3793075,53.076875
2024-01-07 13:30:00,0.07287328,152.36323750000005,27.5070675,0.7885568202265897,99.0329875,53.33025000000001
2024-01-07 14:30:00,0.0710726,149.27959,27.552725,0.79310620829128,95.890965,53.388625
2024-01-07 15:30:00,0.06999128,146.50559249999998,27.58522,0.7887864482233268,92.9607175,53.544875
2024-01-07 16:30:00,0.054900107499999996,113.776116,27.9178175,inf,59.357991,54.418125
2024-01-07 17:30:00,0.08198327000000001,169.980605,27.2019725,0.7945887979364522,117.662105,52.3185
2024-01-07 18:30:00,0.091907885,189.5994,26.910287499999995,0.7935578801844563,138.250525,51.348875
2024-01-07 19:30:00,0.08803550249999999,182.0194,26.935685,0.7952322488871417,131.06302499999998,50.95637500000001
2024-01-07 20:30:00,0.09066548,188.072525,26.94480875,0.7981057243655216,136.753525,51.319
2024-01-07 21:30:00,0.090019035,187.40835,26.93775,0.8005849765797776,136.033725,51.374625
2024-01-07 22:30:00,0.08828786500000001,183.68575,27.00295125,0.7982239567122462,132.12775,51.55799999999999
2024-01-07 23:30:00,0.090001345,186.924875,26.97684625,0.7979158605563778,135.35199999999998,51.572875
2024-01-08 00:30:00,0.0895780625,186.141575,26.93002625,0.8009425371947911,135.13645,51.005125
2024-01-08 01:30:00,0.08740922250000001,181.83035,26.9827275,0.8003816865636606,130.60735,51.223
2024-01-08 02:30:00,0.086901825,180.87795,27.0479375,0.7985305665786696,129.47244999999998,51.4055
2024-01-08 03:30:00,0.0884266275,183.884325,27.0213675,0.7990310440158683,132.508325,51.37599999999999
2024-01-08 04:30:00,0.0876424575,182.195025,26.9720525,0.8002562373742825,131.055775,51.13925
2024-01-08 05:30:00,0.06919563,141.7773175,27.6279325,0.743766932807507,88.7224425,53.054875
2024-01-08 06:30:00,0.0789833375,162.55432,27.33401625,0.7783483233996971,109.70207,52.85225
2024-01-08 07:30:00,0.0892316,183.814425,26.89115375,0.7940010615648193,133.170675,50.64375
2024-01-08 08:30:00,0.09407062999999999,192.396,26.81054125,0.7886336948723695,141.691625,50.704375
2024-01-08 09:30:00,0.09027921000000001,185.36405,26.9095725,0.7887286286016225,134.50405,50.86
2024-01-08 10:30:00,0.0924971075,189.57885,26.86256625,0.7881148589564478,138.659225,50.919625
2024-01-08 11:30:00,0.090112435,186.060975,26.8852625,0.7951613554167859,135.266475,50.7945
2024-01-08 12:30:00,0.09028327500000001,186.909875,26.91116875,0.7966849300995109,135.97412500000002,50.93575
2024-01-08 13:30:00,0.0904193975,187.74375,26.933895,0.799825368657252,136.719,51.02475
2024-01-08 14:30:00,0.0916217175,190.12185,26.911867500000003,0.8000584705502777,139.09272499999997,51.029125
